Plate ID	Hour	Min	Second	Travel Orientation	LaneID
JR69961	7	28	42	3	3
JAB5237	7	28	43	3	2
JR81898	7	28	44	1	2
wp	7	28	48	1	2
JKAC858	7	28	49	1	3
JRMM668	7	28	49	1	1
JAP216N	7	28	50	3	1
JRQ8803	7	28	50	1	3
JR7F015	7	28	51	1	2
JGE18562	7	28	52	1	3
JR72J76	7	28	53	1	2
JGPK1861	7	28	57	1	2
wp	7	28	58	1	3
JR63675	7	28	59	3	3
JRWJ186	7	28	59	1	2
wp	7	28	59	1	1
JRG0337	7	29	0	1	1
JR26879	7	29	0	3	2
JRG0337	7	29	1	1	2
JRT8982	7	29	2	1	2
JRLG217	7	29	4	1	2
JRVT521	7	29	6	1	2
JR52383	7	29	6	3	2
JGLG3797	7	29	7	1	2
wp	7	29	7	1	3
JR81R96	7	29	8	1	3
JR8871J	7	29	8	1	2
JR9X369	7	29	11	1	2
JGQYP066	7	29	14	1	2
JR3V797	7	29	15	1	2
JRYE213	7	29	15	1	3
wp	7	29	19	1	3
JR80G76	7	29	20	2	3
JRVD280	7	29	21	1	2
JAP8120	7	29	21	1	3
JGNY8873	7	29	23	1	3
JR7F231	7	29	25	1	3
JR96N22	7	29	29	1	3
JRQX177	7	29	38	1	3
JRS4517	7	29	39	3	2
JGH41621	7	29	42	1	3
LA6085U	7	29	46	2	3
HF92K52	7	29	47	4	2
JRLJ000	7	29	47	4	3
JRHZ039	7	29	48	2	2
JJGC516	7	29	48	3	1
JR9F318	7	29	49	4	3
JRT2626	7	29	50	4	2
JREJ790	7	29	50	2	1
JR7033D	7	29	51	2	3
JR5H875	7	29	51	4	3
JRGZ067	7	29	52	4	3
JGPQ141	7	29	53	4	2
wp	7	29	53	2	2
JRJ0651	7	29	54	4	2
JRG9091	7	29	55	2	1
JR7H327	7	29	57	4	3
JR7109C	7	29	58	4	3
wp	7	29	59	1	2
JRQK869	7	30	0	4	1
JR50P92	7	30	0	4	2
JR9T221	7	30	1	4	2
JRZZ117	7	30	2	4	3
JRN5336	7	30	3	4	3
JGPYQ573	7	30	3	4	2
wp	7	30	3	1	3
JR63C19	7	30	6	4	3
JRLF975	7	30	7	4	2
JRCC314	7	30	8	4	3
JGN9PA22	7	30	8	4	2
JRA7387	7	30	10	4	2
JR6U391	7	30	10	4	3
JRYM207	7	30	11	4	3
JGP2MQ05	7	30	13	4	2
JNQL7298	7	30	13	3	3
JR2270N	7	30	13	4	1
JR52163	7	30	14	4	3
JRRS077	7	30	15	4	3
JRLH619	7	30	15	1	1
JRQP923	7	30	16	4	1
JR35B66	7	30	16	4	2
JRWW176	7	30	17	4	3
JNKK7313	7	30	18	4	1
JR3R715	7	30	22	4	1
JRJV572	7	30	33	4	1
JRYJ606	7	30	35	2	3
wp	7	30	36	1	2
JR63752	7	30	37	1	3
JR6006C	7	30	38	4	1
JR22509	7	30	39	1	2
JGP3C381	7	30	39	3	2
JNN22628	7	30	40	2	2
JR8891E	7	30	41	1	1
JR8X166	7	30	42	1	2
JRMS502	7	30	42	3	1
JRRN610	7	30	42	3	2
JGN6UR18	7	30	44	1	2
JRPM763	7	30	45	3	2
JGKL4682	7	30	47	1	2
JRN0836	7	30	47	1	3
JRN2638	7	30	49	2	1
JR7Q126	7	30	50	1	2
JRPQ862	7	30	53	1	2
JR75H66	7	30	54	1	3
wp	7	30	55	1	2
JRLH709	7	30	57	1	2
JR5Z805	7	30	58	1	2
wp	7	30	59	1	1
JRK8229	7	31	0	1	2
JR8998W	7	31	1	1	2
JR83637	7	31	2	3	2
JRQW666	7	31	3	1	1
JR80000	7	31	3	1	3
JRTA822	7	31	5	3	2
JRKX416	7	31	5	1	2
JRAR868	7	31	6	1	2
wp	7	31	6	1	3
JR00361	7	31	8	1	2
JRU0023	7	31	9	1	3
JTEM363	7	31	10	1	1
JR2A731	7	31	11	1	3
wp	7	31	12	1	2
JRKJ299	7	31	13	1	3
JRFP838	7	31	13	1	2
JR6Y999	7	31	15	1	2
JR55D58	7	31	15	1	3
JGGRR613	7	31	17	1	2
JH76T88	7	31	17	1	1
JR03C91	7	31	17	1	3
JK11Z7U	7	31	19	1	1
JR21D07	7	31	19	1	2
JRVZ878	7	31	20	1	3
JR3338Q	7	31	21	1	2
JRQC886	7	31	23	1	3
JR27N57	7	31	25	1	2
JRZD733	7	31	25	3	1
JR90H09	7	31	26	1	3
JR61S09	7	31	28	1	2
JR21921	7	31	30	1	3
wp	7	31	32	1	3
JRXJ118	7	31	34	1	3
JA2234S	7	31	34	1	2
wp	7	31	35	3	3
JR4H269	7	31	36	1	1
JR7T925	7	31	40	1	3
JRKR163	7	31	45	4	3
JR39N37	7	31	46	2	2
JRAT691	7	31	47	4	2
JR76F76	7	31	47	4	1
JRHY233	7	31	49	4	3
wp	7	31	49	2	3
JRYB982	7	31	50	4	2
JRG9851	7	31	50	2	2
JRX1771	7	31	52	2	3
JRV7902	7	31	52	4	3
JRXU611	7	31	52	2	2
JRT2277	7	31	53	4	2
JRVU798	7	31	53	4	1
JRNK528	7	31	54	2	2
JR33927	7	31	54	2	3
JRG8337	7	31	54	2	1
JR7Q526	7	31	54	4	3
JR3321X	7	31	54	1	3
JRJL666	7	31	55	4	2
JGN5GU88	7	31	56	4	3
JR0775N	7	31	57	2	1
JRPH822	7	31	57	4	1
JR8191Y	7	31	57	3	2
wp	7	31	57	2	3
JR92A31	7	31	59	4	2
JRGZ701	7	31	59	4	3
JR7U079	7	32	1	4	2
LRT2606	7	32	2	4	2
JRTA263	7	32	2	2	1
JGL12017	7	32	2	4	3
JR82T58	7	32	3	3	3
JRWS171	7	32	4	4	3
JR82320	7	32	4	4	2
JRQ7763	7	32	6	4	3
JRHW626	7	32	7	4	3
JR32147	7	32	9	4	3
JRN0590	7	32	11	4	1
JD715BL	7	32	11	4	3
JRAW426	7	32	12	4	3
JR71817	7	32	13	4	2
JR3689X	7	32	14	4	1
JA195VK	7	32	14	4	3
JR0977C	7	32	16	4	3
JR0267D	7	32	17	4	2
JRHY658	7	32	18	4	1
JRJY857	7	32	19	4	3
JRZR033	7	32	21	4	2
JR92N96	7	32	21	2	3
JR3358B	7	32	21	3	3
JR7M736	7	32	22	4	1
JGGVV663	7	32	23	1	3
JR6X953	7	32	24	2	1
JR9808A	7	32	25	4	1
JRT3560	7	32	28	2	1
JRZR033	7	32	33	4	2
JR0L752	7	32	33	3	1
JRZR033	7	32	34	4	2
JRHG477	7	32	38	3	1
JRJR856	7	32	38	3	2
JR06146	7	32	39	1	3
JJ6125S	7	32	39	1	2
wp	7	32	39	1	1
JREC921	7	32	41	4	1
JGGWR481	7	32	41	1	2
JGJ12470	7	32	42	1	1
JR7J960	7	32	44	1	1
JR2706P	7	32	45	1	2
JGNGM309	7	32	45	1	3
JRTA515	7	32	47	3	3
JRSP199	7	32	47	1	1
wp	7	32	47	1	3
JGPPX521	7	32	48	3	2
wp	7	32	48	1	3
JRMY276	7	32	49	1	2
JGNYD066	7	32	50	1	2
JRXJ087	7	32	51	1	3
JGP8B911	7	32	52	1	2
JGGMD677	7	32	53	1	3
JRWE126	7	32	53	3	2
JRKJ796	7	32	54	1	2
JRQ7779	7	32	55	1	1
JR0Z361	7	32	55	1	3
JRQQ371	7	32	56	1	3
JRVY059	7	32	56	1	2
JRNW069	7	32	57	1	1
JR4G858	7	32	58	1	2
JGQA6R52	7	32	59	3	3
JR2291M	7	33	0	2	2
JNJX1320	7	33	0	1	2
JR63780	7	33	1	1	3
wp	7	33	2	1	2
JRX2799	7	33	4	1	2
JRQQ272	7	33	7	1	3
JGN93807	7	33	8	1	2
JR6V61D	7	33	9	1	2
JRZF058	7	33	11	1	2
wp	7	33	11	1	3
JRV7392	7	33	13	1	2
JRT2571	7	33	14	2	1
JRUE456	7	33	16	1	2
JGKM5858	7	33	18	1	2
JR69985	7	33	23	1	2
JHKW152	7	33	24	1	1
JRPZ607	7	33	26	3	2
JR3637R	7	33	26	3	1
JR4K877	7	33	26	1	3
JRAV445	7	33	28	1	2
JRSH256	7	33	28	1	1
JGQQ2D16	7	33	29	1	3
JRT1866	7	33	32	1	2
JR20970	7	33	37	1	3
JRQD606	7	33	39	1	3
JRU6699	7	33	40	1	1
JR9J260	7	33	42	3	1
JRJR018	7	33	45	1	3
JRMR938	7	33	47	4	2
JGN369U5	7	33	47	2	2
JRN4486	7	33	48	2	3
JR27G61	7	33	48	1	3
ZA9RZ95	7	33	49	2	1
JRXF717	7	33	50	4	1
JRW8723	7	33	50	2	2
JGP07U18	7	33	51	4	2
JGE42503	7	33	51	4	3
JR51787	7	33	51	2	3
JGNVS888	7	33	53	2	1
JRR5027	7	33	54	4	1
JRSL687	7	33	56	4	2
JRM5598	7	33	56	4	3
JRZW906	7	33	58	4	2
JDYA912	7	34	0	4	2
JR7R062	7	34	0	4	3
JGNMV666	7	34	1	3	1
JR95427	7	34	2	4	2
JRKY926	7	34	2	4	3
JQ53M38	7	34	4	4	3
JGNXY597	7	34	4	4	2
YES0526Y	7	34	6	4	3
JNN46288	7	34	6	4	2
JGPVC022	7	34	8	4	3
JR5711R	7	34	8	2	3
JRWX027	7	34	8	4	1
JRKX006	7	34	9	4	3
JR91902	7	34	11	4	3
JR7Q392	7	34	12	4	2
JR90361	7	34	12	4	3
JGP672W1	7	34	13	4	1
JRAG368	7	34	14	4	3
JGN8Y667	7	34	15	4	2
JRQF773	7	34	16	4	1
JRAW678	7	34	18	4	3
JR37A59	7	34	18	4	1
wp	7	34	18	4	2
JR2327B	7	34	19	4	2
JGQXQ535	7	34	23	2	2
JGPVS826	7	34	23	2	1
JR44451	7	34	23	4	1
JNNWT322	7	34	25	4	2
JFM8158	7	34	26	2	1
wp	7	34	37	3	3
JR91B91	7	34	38	1	3
JR88T82	7	34	39	1	2
JRZ2827	7	34	40	3	1
JRQH373	7	34	40	3	3
JR7C058	7	34	40	3	2
JRA9020	7	34	40	1	1
JGLB7822	7	34	41	1	3
JGPA2K90	7	34	42	3	2
JGP718D2	7	34	42	1	2
JGN8H067	7	34	44	1	2
JR3F299	7	34	44	3	2
JGN717K3	7	34	45	1	3
JR7318K	7	34	46	3	2
JR53P91	7	34	47	1	2
JR0C418	7	34	47	1	3
JR8F118	7	34	48	1	3
JR61G91	7	34	49	1	2
JRPN183	7	34	52	1	3
JR01T13	7	34	53	1	2
JRXS516	7	34	54	1	2
JBSE611	7	34	54	1	3
JR8Y693	7	34	56	3	2
JR2372X	7	34	57	1	2
JRDQ546	7	34	58	1	3
JCU79D8	7	34	59	1	2
JGN6M999	7	34	59	1	3
wp	7	34	59	3	2
JRQX936	7	35	1	1	3
JGHU6819	7	35	1	1	2
JRUR868	7	35	2	1	2
JRHX863	7	35	3	1	3
JR89203	7	35	4	1	2
JRN5787	7	35	5	1	2
JR3D567	7	35	6	1	3
JGPA6858	7	35	7	1	2
JRQX975	7	35	8	1	3
JGN217S6	7	35	9	1	2
JR88P78	7	35	10	1	3
JRW0347	7	35	11	1	2
JR89A28	7	35	13	1	2
JGUG899	7	35	14	1	2
JGNDD017	7	35	16	1	2
wp	7	35	16	1	3
JRR0333	7	35	17	1	1
JR70336	7	35	19	1	2
JRGA001	7	35	19	1	1
JRKT628	7	35	20	1	3
JR22K81	7	35	21	1	2
JGQ5N828	7	35	22	1	2
JGPRN171	7	35	22	1	1
JGPWV688	7	35	22	3	3
JR30N61	7	35	24	1	2
wp	7	35	24	1	3
JRLD608	7	35	27	1	3
JREW367	7	35	27	3	3
JR6Z167	7	35	27	1	2
JRJT617	7	35	31	1	3
JRVJ200	7	35	32	1	2
JR63712	7	35	44	2	1
JRAQ777	7	35	47	4	3
JGPXM781	7	35	47	2	2
wp	7	35	47	2	3
JRW9086	7	35	48	4	2
JRT2215	7	35	49	2	3
JR96115	7	35	50	2	2
JR5N870	7	35	50	4	3
JR8862Z	7	35	51	4	2
JGNNX066	7	35	51	2	1
JR0910A	7	35	52	2	3
JRMK278	7	35	53	4	2
JRXH872	7	35	53	4	3
JR81015	7	35	53	2	2
JGP20P55	7	35	55	2	1
JGN026W9	7	35	55	4	3
JRT2920	7	35	56	2	2
JR0915H	7	35	56	4	2
JRSJ277	7	35	58	4	3
JRC1324	7	35	58	3	1
JGQB7309	7	35	58	4	2
JRNP386	7	36	0	2	3
JR0X311	7	36	0	4	2
JRQX203	7	36	0	4	3
JRZ1213	7	36	2	1	1
JGYAS027	7	36	2	4	3
JRY8911	7	36	2	4	2
JRLX521	7	36	3	4	1
JRK1611	7	36	4	1	3
JRPE106	7	36	4	4	3
JRQ6189	7	36	5	4	2
JR8L531	7	36	6	4	1
wp	7	36	6	4	3
JRV8712	7	36	7	4	2
JGQM9X25	7	36	8	4	3
JR8Q559	7	36	9	4	3
JR8336W	7	36	11	1	3
JR9G086	7	36	11	4	1
JRQY657	7	36	11	4	3
JRQ6161	7	36	12	4	2
JGQ96Q19	7	36	14	4	3
JR3629T	7	36	15	4	3
JR09C97	7	36	15	4	1
JRTA511	7	36	15	1	3
JGP76S78	7	36	18	4	1
wp	7	36	18	2	3
JRJJ435	7	36	19	4	3
JRMY023	7	36	20	4	1
JGN3JR19	7	36	24	4	2
JRHX519	7	36	25	4	1
JR06A01	7	36	37	1	2
JR09C02	7	36	38	1	1
JR63786	7	36	40	3	3
JGNB1659	7	36	40	3	1
JGPD9W33	7	36	40	1	2
JRLN226	7	36	41	2	2
JGNHW685	7	36	41	1	1
JR36N33	7	36	42	3	2
JR3552F	7	36	42	4	1
JRVY266	7	36	42	1	2
JRR1120	7	36	43	3	3
JGNH5E77	7	36	43	1	1
LP8N605	7	36	44	3	2
JRML587	7	36	45	1	2
wp	7	36	45	3	1
JGKP5017	7	36	46	2	1
JNNJA987	7	36	46	3	2
wp	7	36	46	1	3
JR32032	7	36	47	1	2
JRGM108	7	36	47	1	1
JJ1L275	7	36	48	3	2
JRBP616	7	36	48	1	3
wp	7	36	48	3	3
JRTA228	7	36	50	1	3
JGYAD130	7	36	50	3	1
JR9W022	7	36	51	3	2
JR81T50	7	36	51	1	2
JGQ55886	7	36	52	1	3
JGQ6L963	7	36	53	3	2
JR6525S	7	36	54	3	3
JR0920F	7	36	54	1	3
JR9Y176	7	36	55	1	2
JR80369	7	36	56	1	2
JGPDX257	7	36	56	1	3
LF3N309	7	36	57	3	1
JRXX973	7	36	58	1	3
wp	7	36	58	1	2
JRRF038	7	36	59	1	2
JR0607E	7	37	1	1	1
JR05D69	7	37	1	1	2
JRW0637	7	37	2	1	3
JR95E56	7	37	4	1	2
wp	7	37	5	1	3
wp	7	37	5	3	2
JNLG1908	7	37	6	1	2
JRVM771	7	37	7	1	3
JR7F216	7	37	8	1	2
JRRT666	7	37	9	1	3
JGPTT811	7	37	10	1	2
JRWH038	7	37	13	1	3
JR55806	7	37	16	1	1
JRWX817	7	37	16	1	3
JR2569B	7	37	17	1	2
JR4583D	7	37	18	1	2
JNBY6512	7	37	19	1	1
JF7150Z	7	37	20	1	2
JR08K75	7	37	22	1	3
wp	7	37	22	1	2
JRHW032	7	37	25	1	3
JRQY865	7	37	26	1	1
JRSE679	7	37	26	3	2
JR81533	7	37	34	1	3
JRVC737	7	37	36	1	1
JRNJ559	7	37	38	3	1
JR8B376	7	37	40	1	1
JR2U295	7	37	40	1	3
JR82078	7	37	41	3	1
wp	7	37	42	1	2
JNQG3169	7	37	48	4	3
JRLJ737	7	37	48	4	2
wp	7	37	48	2	2
JRPH276	7	37	49	4	1
JRX3999	7	37	49	2	3
wp	7	37	49	1	3
JRM5930	7	37	50	4	3
JGP878T2	7	37	50	3	1
JR53C22	7	37	50	2	1
JGP539D3	7	37	51	4	2
JR9697H	7	37	52	2	3
JR90T79	7	37	52	2	2
JRQP772	7	37	53	4	3
JRZS537	7	37	54	2	1
JGE45109	7	37	54	4	1
JGQQ3F89	7	37	54	2	2
JR80650	7	37	54	4	2
JGNZY857	7	37	56	4	3
JRYL079	7	37	56	4	2
JR8U921	7	37	58	4	3
JA512YM	7	37	58	3	3
CAED290	7	37	58	4	1
JR98L68	7	38	0	4	3
JRT8223	7	38	1	4	2
JR3H387	7	38	2	4	3
JR9999A	7	38	4	4	3
JRWS779	7	38	5	4	2
JRQR058	7	38	6	4	3
JR33F93	7	38	8	4	3
JRYD900	7	38	9	4	3
JRRY104	7	38	9	4	2
JRAX100	7	38	11	4	2
JGN811T1	7	38	12	2	1
JRHZ039	7	38	13	4	3
JRV2222	7	38	13	4	1
JRYX886	7	38	16	4	1
JR6959P	7	38	18	4	3
JRCS721	7	38	18	4	1
JRLF037	7	38	20	4	2
JRT8200	7	38	20	4	1
JGE41259	7	38	23	4	1
JRQV718	7	38	24	4	1
JRVM771	7	38	32	2	3
JNG82030	7	38	35	4	1
JRN0837	7	38	36	1	2
JR7H321	7	38	37	3	2
JFA00A0	7	38	37	1	3
JGP2KN32	7	38	38	1	1
JR9009N	7	38	40	3	2
JRYC346	7	38	40	1	2
JRSZ877	7	38	40	1	3
JGFB257U	7	38	41	1	1
JRT2983	7	38	42	1	3
JR69999	7	38	42	3	3
JRZY553	7	38	42	3	2
JGNE6D05	7	38	43	2	1
JRW8779	7	38	44	1	1
JRGW888	7	38	44	3	2
JR5A379	7	38	45	1	2
JR3708N	7	38	46	3	2
JR86J82	7	38	47	1	3
JGE66686	7	38	47	3	3
JR9902C	7	38	47	2	1
JRTA272	7	38	48	2	2
JR73112	7	38	49	1	1
JGAP3641	7	38	50	1	2
JRTA896	7	38	50	1	3
JRT8302	7	38	52	1	3
JH77080	7	38	52	1	2
JR69972	7	38	53	3	3
JRJS661	7	38	54	3	2
JRK9617	7	38	54	1	2
JR7A609	7	38	55	1	2
JRGZ617	7	38	56	1	1
JRN0710	7	38	57	1	3
JRJL543	7	38	57	1	2
JRNG882	7	38	59	1	2
JRHG763	7	38	59	1	3
wp	7	39	0	1	2
wp	7	39	2	1	2
JRKF199	7	39	4	1	2
JRY7115	7	39	4	1	3
JRTA785	7	39	5	1	2
JRZR927	7	39	7	1	2
JAP6562	7	39	8	1	3
JGNRS359	7	39	9	1	2
JR79176	7	39	11	1	2
JR96218	7	39	11	1	3
JRUL005	7	39	14	1	2
JR50409	7	39	14	1	3
JR5C801	7	39	15	1	2
JGYL1719	7	39	16	1	1
JR71H98	7	39	16	1	3
JRKX181	7	39	16	3	3
JRS4344	7	39	19	3	2
JRQK869	7	39	19	3	3
SEYN611	7	39	19	1	3
JRAV005	7	39	19	1	1
JBY8027	7	39	19	1	2
JR7T126	7	39	22	1	1
wp	7	39	22	1	3
JNMYD216	7	39	24	1	1
JRTA778	7	39	25	1	3
JRVG156	7	39	27	1	3
JR0M952	7	39	27	1	2
JGNUQ968	7	39	27	3	3
JGP807Y6	7	39	29	1	1
JGN118J1	7	39	31	1	3
JRKC066	7	39	31	1	2
JRT2671	7	39	45	4	3
JAHT052	7	39	46	2	2
JRS9075	7	39	47	4	2
JR65N70	7	39	48	4	1
JR09R33	7	39	48	2	3
JRHD846	7	39	49	4	3
JR46829	7	39	50	4	2
JR2W687	7	39	52	4	3
JRHZ778	7	39	52	4	1
JR8R322	7	39	52	2	2
wp	7	39	52	2	3
JRJY801	7	39	53	4	2
JGE95680	7	39	55	4	3
JRRR812	7	39	57	4	1
JRZV716	7	39	57	2	1
JRXW103	7	39	58	4	3
JRQY338	7	39	59	2	3
JR9U096	7	40	0	2	2
JR8G132	7	40	1	2	1
JGNN0L68	7	40	3	4	2
JRN9811	7	40	3	4	3
JR01T88	7	40	6	4	3
JRZC357	7	40	7	4	2
JR60037	7	40	9	4	3
LNZ8R55	7	40	9	3	1
JRAH130	7	40	10	4	2
JRQP981	7	40	11	4	1
wp	7	40	11	4	3
JRLE646	7	40	13	4	3
JR71961	7	40	14	4	2
JR6158P	7	40	14	4	3
JGNM88M8	7	40	16	4	3
JR99999	7	40	16	4	1
JREY797	7	40	17	4	1
JR06P50	7	40	20	4	1
JR6F713	7	40	23	4	1
wp	7	40	23	4	2
JRYK323	7	40	24	4	1
JRLG560	7	40	24	2	3
JRAU009	7	40	25	4	1
JGP80C81	7	40	25	2	1
JRT2960	7	40	28	2	1
JRYH067	7	40	30	4	1
JRVL929	7	40	31	2	1
JR75281	7	40	36	1	3
JRLW072	7	40	37	3	2
wp	7	40	39	3	3
JRN5636	7	40	40	1	2
JRHX122	7	40	41	2	1
JRT1980	7	40	41	3	3
JRT2513	7	40	41	3	2
JRKF777	7	40	42	1	1
JGN8E089	7	40	42	1	2
JR9011Y	7	40	42	3	1
wp	7	40	42	1	3
JR0V636	7	40	43	2	2
JR94622	7	40	43	3	3
JRTE058	7	40	45	3	2
JGKE1958	7	40	45	3	3
JR3U997	7	40	45	1	2
JGQ5F162	7	40	45	1	3
JGN6XL58	7	40	46	1	1
JGEQ7818	7	40	46	3	1
JR8Z398	7	40	47	3	2
JGN9VF78	7	40	47	3	3
JRXX429	7	40	47	1	2
JGND1807	7	40	48	1	2
JR5Z572	7	40	50	3	3
JR33E91	7	40	50	1	1
JRJL517	7	40	50	1	2
JR23B99	7	40	50	3	2
JGNT8X88	7	40	50	3	1
JGP25N07	7	40	52	1	3
JR89G36	7	40	52	3	2
JRVG958	7	40	53	3	2
JGPL9859	7	40	53	1	2
JRQ6589	7	40	54	1	3
JGN60227	7	40	55	3	2
JRKZ126	7	40	55	1	2
JRT833Z	7	40	56	1	3
JRT2825	7	40	56	1	2
JR56882	7	40	57	1	2
JR92E98	7	40	57	3	2
JRXW603	7	40	58	1	3
JNDRX179	7	40	59	3	2
wp	7	40	59	1	2
JGFT2454	7	41	0	1	3
JR46717	7	41	1	1	2
JR2Y179	7	41	2	1	3
JRWP719	7	41	2	1	2
JRYZ018	7	41	3	1	1
JR98A18	7	41	5	1	3
JR33H57	7	41	9	1	3
JRT8398	7	41	10	3	2
JR89K89	7	41	11	1	1
JRYC321	7	41	12	1	3
wp	7	41	12	1	2
JGNU9825	7	41	14	1	3
JNAED484	7	41	15	1	2
JGNDP223	7	41	17	1	3
JGQE1J03	7	41	19	1	1
JRN5913	7	41	19	1	3
JGQ7M633	7	41	22	1	1
JR86C77	7	41	24	1	2
JRQT957	7	41	27	1	2
JR93N56	7	41	30	1	1
JR6S720	7	41	32	3	1
wp	7	41	33	1	3
JR85151	7	41	35	3	3
JRAV905	7	41	42	1	3
JR2866K	7	41	47	4	2
JRWL285	7	41	47	4	3
JIMD2126	7	41	48	2	2
JR98Q67	7	41	48	2	3
JRSJ949	7	41	49	4	1
JR36G82	7	41	51	4	3
JR76H09	7	41	51	2	3
JR89718	7	41	51	4	2
JRT2777	7	41	52	2	1
JRYA117	7	41	52	2	2
JGN9U219	7	41	53	4	3
JR88T97	7	41	55	4	1
JR6J036	7	41	55	4	3
JRLJ262	7	41	56	4	2
JRQR808	7	41	57	4	3
wp	7	41	58	2	1
JAEE083	7	41	59	4	3
JR98085	7	41	59	2	3
JRRV575	7	42	2	4	1
JR8H573	7	42	2	2	3
JR61K51	7	42	2	2	1
JRT8880	7	42	5	3	3
JRXQ116	7	42	8	4	3
JGC5777	7	42	11	4	3
JRPU927	7	42	13	4	3
JRSY729	7	42	14	4	3
JR91A53	7	42	16	4	2
JRQR678	7	42	18	4	3
JR62895	7	42	18	4	1
JR37F88	7	42	22	4	2
JGLN1186	7	42	24	2	2
JRSY216	7	42	24	2	3
JR9398S	7	42	25	4	1
JRT8323	7	42	26	2	1
JRLZ627	7	42	27	4	1
JR5P959	7	42	28	2	1
JRGS193	7	42	30	2	1
JRT2186	7	42	33	2	1
JRT2929	7	42	35	2	2
JGNVY100	7	42	35	4	1
JGQJL903	7	42	37	3	3
JRT1488	7	42	39	3	2
JR45819	7	42	40	1	1
JGP00P23	7	42	43	1	1
wp	7	42	43	1	2
JRTA336	7	42	45	1	2
JGPLP710	7	42	45	3	2
JRZS936	7	42	45	1	3
JR71585	7	42	47	1	2
JRKN393	7	42	47	3	2
JGNCN065	7	42	48	1	3
JG77624	7	42	48	1	1
JGQE3H11	7	42	49	1	2
JRXJ968	7	42	50	1	3
JNGF8206	7	42	51	3	2
JGKX4322	7	42	51	1	2
JNAHJ482	7	42	51	1	1
JR0L031	7	42	52	1	2
JRUS139	7	42	52	3	2
JGPR7028	7	42	54	1	1
JR9B837	7	42	55	1	2
JRRR207	7	42	55	3	2
JRTC787	7	42	57	1	3
JR00S26	7	42	57	1	2
JRQV778	7	42	58	1	1
JR09H03	7	42	58	1	3
JILZL672	7	43	0	1	2
JDR9860	7	43	0	3	2
JGJ99142	7	43	2	1	2
JGQP2V75	7	43	3	1	1
JR77962	7	43	3	1	3
JRKE773	7	43	4	1	2
JR3166L	7	43	7	1	2
JAH7025	7	43	8	1	3
JRN3683	7	43	10	1	2
JGQTL932	7	43	11	1	2
JGGXD555	7	43	11	1	3
JR01H23	7	43	12	1	1
JR70G53	7	43	13	1	3
JRZ8179	7	43	15	1	2
JRAV750	7	43	16	1	3
JRAR809	7	43	16	1	2
JR6L909	7	43	18	1	2
JR43985	7	43	19	1	1
JGNHM158	7	43	20	1	2
JRWD887	7	43	21	1	1
JRN5867	7	43	21	1	3
JR70208	7	43	23	1	2
JGNF3570	7	43	23	1	3
JRN0366	7	43	24	1	1
JR8781Q	7	43	24	3	1
JR8E800	7	43	25	1	3
JRMZ939	7	43	26	1	1
JRLT825	7	43	26	1	3
JGN0HC75	7	43	27	1	2
JRLV572	7	43	27	3	2
JRT2503	7	43	28	1	1
JRAZ979	7	43	28	1	2
JR82C38	7	43	34	1	3
JRYP667	7	43	37	3	3
JR9G752	7	43	38	1	1
JRYM227	7	43	45	4	3
JR7H676	7	43	47	4	2
JR7E232	7	43	48	4	3
JRZ0591	7	43	49	2	1
JR80F31	7	43	49	2	3
JR4Q896	7	43	49	4	2
wp	7	43	49	2	2
JGLN6189	7	43	50	4	3
JGAD7526	7	43	52	4	1
JR62926	7	43	52	2	2
JR86F80	7	43	52	4	2
JRSC696	7	43	53	2	3
JR99J37	7	43	54	2	1
JRKJ993	7	43	54	4	2
JGGTQ851	7	43	54	4	3
wp	7	43	54	2	2
JRT2606	7	43	55	2	3
JRLT875	7	43	56	4	1
JRN5911	7	43	56	4	3
JGQM9308	7	43	59	2	3
JRY0387	7	43	59	4	3
JNNY7369	7	43	59	2	2
JGN776R7	7	44	0	4	3
JR2006A	7	44	0	4	2
wp	7	44	1	2	3
JRX9924	7	44	3	4	3
JR9J695	7	44	3	4	1
JRTA539	7	44	4	2	1
JRX9699	7	44	4	4	2
JRYY897	7	44	6	4	3
JRYY172	7	44	7	4	2
JR99516	7	44	7	4	3
JR79A07	7	44	9	4	3
JRWF426	7	44	9	2	3
wp	7	44	11	4	3
JRLS816	7	44	12	4	1
JRR1111	7	44	13	4	3
JGH81627	7	44	15	4	1
JR50076	7	44	15	4	3
LRLP923	7	44	18	4	1
JR580QE	7	44	19	4	3
JGLH0512	7	44	22	4	2
JR7C629	7	44	23	4	1
JRVJ653	7	44	24	4	3
JGP6YW56	7	44	24	4	1
JR7A396	7	44	26	2	1
JR5H718	7	44	26	4	1
JRWH222	7	44	29	2	2
JR0C717	7	44	30	4	1
JR23N39	7	44	31	4	1
JGPST981	7	44	34	4	1
JNMZF188	7	44	37	3	2
JRMF831	7	44	37	1	2
JRZY269	7	44	38	1	1
JR99M99	7	44	38	3	3
JRVV925	7	44	38	1	3
JRT2992	7	44	40	3	2
JRHF466	7	44	41	1	2
JR29G53	7	44	41	1	3
wp	7	44	41	3	3
JRN5787	7	44	42	3	2
JR8H693	7	44	42	1	1
JR5N632	7	44	43	1	3
JR63716	7	44	44	3	3
JR20N92	7	44	44	1	2
JR6V058	7	44	46	1	2
JGQCW010	7	44	46	1	1
JGYD7008	7	44	47	3	2
JRLD029	7	44	48	1	3
wp	7	44	48	1	2
JRYE031	7	44	49	3	2
